clip_id,track_id,path,label,split,start_sec,duration_sec
classical__classical.00029__seg05,classical/classical.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00029__seg05.wav,classical,train,25.00,5.00
classical__classical.00029__seg06,classical/classical.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00029__seg06.wav,classical,train,30.00,5.00
country__country.00053__seg00,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg00.wav,country,train,0.00,5.00
country__country.00053__seg01,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg01.wav,country,train,5.00,5.00
country__country.00053__seg02,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg02.wav,country,train,10.00,5.00
country__country.00053__seg03,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg03.wav,country,train,15.00,5.00
country__country.00053__seg04,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg04.wav,country,train,20.00,5.00
country__country.00053__seg05,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg05.wav,country,train,25.00,5.00
country__country.00053__seg06,country/country.00053,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00053__seg06.wav,country,train,30.00,5.00
classical__classical.00089__seg00,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg00.wav,classical,train,0.00,5.00
classical__classical.00089__seg01,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg01.wav,classical,train,5.00,5.00
classical__classical.00089__seg02,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg02.wav,classical,train,10.00,5.00
classical__classical.00089__seg03,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg03.wav,classical,train,15.00,5.00
classical__classical.00089__seg04,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg04.wav,classical,train,20.00,5.00
classical__classical.00089__seg05,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg05.wav,classical,train,25.00,5.00
classical__classical.00089__seg06,classical/classical.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00089__seg06.wav,classical,train,30.00,5.00
country__country.00081__seg00,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg00.wav,country,train,0.00,5.00
country__country.00081__seg01,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg01.wav,country,train,5.00,5.00
country__country.00081__seg02,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg02.wav,country,train,10.00,5.00
country__country.00081__seg03,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg03.wav,country,train,15.00,5.00
country__country.00081__seg04,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg04.wav,country,train,20.00,5.00
country__country.00081__seg05,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg05.wav,country,train,25.00,5.00
country__country.00081__seg06,country/country.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00081__seg06.wav,country,train,30.00,5.00
blues__blues.00036__seg00,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg00.wav,blues,train,0.00,5.00
blues__blues.00036__seg01,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg01.wav,blues,train,5.00,5.00
blues__blues.00036__seg02,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg02.wav,blues,train,10.00,5.00
blues__blues.00036__seg03,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg03.wav,blues,train,15.00,5.00
blues__blues.00036__seg04,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg04.wav,blues,train,20.00,5.00
blues__blues.00036__seg05,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg05.wav,blues,train,25.00,5.00
blues__blues.00036__seg06,blues/blues.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00036__seg06.wav,blues,train,30.00,5.00
pop__pop.00087__seg00,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg00.wav,pop,train,0.00,5.00
pop__pop.00087__seg01,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg01.wav,pop,train,5.00,5.00
pop__pop.00087__seg02,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg02.wav,pop,train,10.00,5.00
pop__pop.00087__seg03,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg03.wav,pop,train,15.00,5.00
pop__pop.00087__seg04,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg04.wav,pop,train,20.00,5.00
pop__pop.00087__seg05,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg05.wav,pop,train,25.00,5.00
pop__pop.00087__seg06,pop/pop.00087,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00087__seg06.wav,pop,train,30.00,5.00
country__country.00077__seg00,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg00.wav,country,train,0.00,5.00
country__country.00077__seg01,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg01.wav,country,train,5.00,5.00
country__country.00077__seg02,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg02.wav,country,train,10.00,5.00
country__country.00077__seg03,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg03.wav,country,train,15.00,5.00
country__country.00077__seg04,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg04.wav,country,train,20.00,5.00
country__country.00077__seg05,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg05.wav,country,train,25.00,5.00
country__country.00077__seg06,country/country.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00077__seg06.wav,country,train,30.00,5.00
pop__pop.00082__seg00,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg00.wav,pop,train,0.00,5.00
pop__pop.00082__seg01,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg01.wav,pop,train,5.00,5.00
pop__pop.00082__seg02,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg02.wav,pop,train,10.00,5.00
pop__pop.00082__seg03,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg03.wav,pop,train,15.00,5.00
pop__pop.00082__seg04,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg04.wav,pop,train,20.00,5.00
pop__pop.00082__seg05,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg05.wav,pop,train,25.00,5.00
pop__pop.00082__seg06,pop/pop.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00082__seg06.wav,pop,train,30.00,5.00
reggae__reggae.00011__seg00,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00011__seg01,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00011__seg02,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00011__seg03,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00011__seg04,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00011__seg05,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00011__seg06,reggae/reggae.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00011__seg06.wav,reggae,train,30.00,5.00
hiphop__hiphop.00012__seg00,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg00.wav,hiphop,train,0.00,5.00
hiphop__hiphop.00012__seg01,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg01.wav,hiphop,train,5.00,5.00
hiphop__hiphop.00012__seg02,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg02.wav,hiphop,train,10.00,5.00
hiphop__hiphop.00012__seg03,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg03.wav,hiphop,train,15.00,5.00
hiphop__hiphop.00012__seg04,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg04.wav,hiphop,train,20.00,5.00
hiphop__hiphop.00012__seg05,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg05.wav,hiphop,train,25.00,5.00
hiphop__hiphop.00012__seg06,hiphop/hiphop.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/hiphop/hiphop__hiphop.00012__seg06.wav,hiphop,train,30.00,5.00
jazz__jazz.00050__seg00,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00050__seg01,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00050__seg02,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00050__seg03,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00050__seg04,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00050__seg05,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00050__seg06,jazz/jazz.00050,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00050__seg06.wav,jazz,train,30.00,5.00
rock__rock.00067__seg00,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg00.wav,rock,train,0.00,5.00
rock__rock.00067__seg01,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg01.wav,rock,train,5.00,5.00
rock__rock.00067__seg02,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg02.wav,rock,train,10.00,5.00
rock__rock.00067__seg03,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg03.wav,rock,train,15.00,5.00
rock__rock.00067__seg04,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg04.wav,rock,train,20.00,5.00
rock__rock.00067__seg05,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg05.wav,rock,train,25.00,5.00
rock__rock.00067__seg06,rock/rock.00067,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00067__seg06.wav,rock,train,30.00,5.00
classical__classical.00040__seg00,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg00.wav,classical,train,0.00,5.00
classical__classical.00040__seg01,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg01.wav,classical,train,5.00,5.00
classical__classical.00040__seg02,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg02.wav,classical,train,10.00,5.00
classical__classical.00040__seg03,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg03.wav,classical,train,15.00,5.00
classical__classical.00040__seg04,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg04.wav,classical,train,20.00,5.00
classical__classical.00040__seg05,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg05.wav,classical,train,25.00,5.00
classical__classical.00040__seg06,classical/classical.00040,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00040__seg06.wav,classical,train,30.00,5.00
metal__metal.00046__seg00,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg00.wav,metal,train,0.00,5.00
metal__metal.00046__seg01,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg01.wav,metal,train,5.00,5.00
metal__metal.00046__seg02,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg02.wav,metal,train,10.00,5.00
metal__metal.00046__seg03,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg03.wav,metal,train,15.00,5.00
metal__metal.00046__seg04,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg04.wav,metal,train,20.00,5.00
metal__metal.00046__seg05,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg05.wav,metal,train,25.00,5.00
metal__metal.00046__seg06,metal/metal.00046,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00046__seg06.wav,metal,train,30.00,5.00
